id,annotation,width,height,cell_type,plate_time,sample_date,sample_id,elapsed_timedelta
0a6ecc5fe78a,141721 10 142423 16 143126 18 143828 20 144531 22 145233 24 145936 24 146638 11 146661 3 147341 10 148043 10 148746 10 149448 11 150151 10 150853 11 151555 11 152255 14 152954 18 153656 18 154358 19 155061 18 155764 18 156467 17 157169 18 157872 18 158575 17 159278 17 159980 17 160683 17 161385 18 162088 17 162790 15 163493 12 164195 12 164898 12 165600 13 166303 12 167007 11 167710 11 168412 11 169115 11 169818 10 170521 10 171223 11 171926 10 172629 10 173332 9 174034 10 174737 10 175440 9 176143 9 176845 10 177548 9 178251 9 178954 8 179656 9 180359 9 181062 8 181765 8 182467 8 183170 8 183873 8 184576 7 185279 7 185982 7 186685 6 187388 6 188091 5 188794 5 189498 4 190203 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,140216 3 140921 4 141626 4 142330 5 143035 5 143739 5 144444 5 145148 5 145852 5 146557 5 147261 5 147966 4 148670 4 149375 3 150079 4 150783 4 151487 4 152191 4 152895 4 153599 4 154303 4 155007 4 155710 5 156414 5 157118 5 157822 5 158526 5 159230 4 159934 4 160638 4 161342 3 162045 4 162749 4 163452 5 164156 4 164860 4 165563 5 166267 4 166970 5 167674 5 168377 5 169081 5 169785 5 170488 5 171192 5 171895 6 172599 5 173303 5 174006 6 174710 6 175413 6 176117 6 176821 6 177524 6 178228 6 178931 7 179635 6 180338 7 181042 7 181746 7 182449 7 183153 7 183856 8 184560 8 185263 10 185967 10 186670 11 187374 12 188077 13 188781 13 189484 15 190188 15 190891 15 191595 13 192298 13 193002 12 193705 11 194409 10 195112 10 195816 8 196519 8 197223 8 197926 8 198630 8 199333 8 200037 7 200741 7 201444 7 202148 7 202852 6 203556 6 204260 5 204963 6 205667 5 206371 5 207075 5 207779 5 208483 5 209187 5 209891 5 210595 5 211299 4 212003 4 212707 4 213411 4 214114 5 214818 5 215521 6 216225 5 216929 5 217632 5 218336 5 219039 5 219743 5 220446 5 221150 5 221854 4 222557 5 223261 5 223964 5 224668 5 225372 5 226076 5 226780 6 227484 6 228188 7 228892 7 229596 7 230300 8 231004 8 231709 8 232414 7 233119 6 233823 6 234528 5 235232 6 235937 5 236641 5 237346 4 238050 4 238755 3 239459 3 240163 3 240867 4 241572 3 242276 3 242980 3,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,216454 3 217159 6 217863 10 218568 11 219272 13 219977 14 220681 15 221386 16 222090 17 222795 18 223500 19 224206 18 224911 19 225616 19 226322 19 227027 20 227733 19 228438 20 229143 20 229849 19 230554 19 231260 18 231965 18 232670 18 233376 17 234081 17 234787 16 235492 17 236197 17 236903 16 237608 16 238313 16 239017 17 239722 17 240427 17 241132 17 241837 17 242541 19 243246 20 243951 20 244659 17 245369 12 246077 8 246783 7 247489 3,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,216464 3 217169 4 217875 4 218580 5 219286 5 219991 5 220697 5 221402 6 222108 6 222813 6 223518 7 224224 7 224929 7 225635 7 226340 8 226392 2 227046 8 227094 2 227098 1 227751 9 227797 1 227801 1 228457 9 228499 2 228504 1 229162 11 229201 2 229207 1 229867 12 229904 1 229910 1 230572 13 230606 2 230613 1 231277 15 231306 4 231317 1 231982 16 232003 7 232021 1 232687 39 233392 38 234097 37 234802 37 235508 35 236213 35 236918 34 237623 34 238328 33 239033 33 239738 32 240443 32 241148 32 241853 34 242560 8 242572 21 243277 22 243983 20 244688 20 245393 19 246099 17 246804 17 247510 15 248215 14 248920 14 249626 12 250331 10 251040 4,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,266622 4 267322 10 268022 15 268708 8 268722 19 269407 39 270108 42 270810 45 271511 48 272212 52 272914 54 273615 57 274316 61 274997 3 275018 63 275702 1 275704 4 275719 67 276405 85 277110 85 277816 83 278521 83 279227 82 279932 82 280639 79 281347 76 282054 74 282760 73 283466 71 284172 70 284879 68 285587 64 286294 62 286999 62 287704 62 288409 61 289113 62 289818 62 290522 63 291227 62 291932 62 292637 61 293343 60 294048 59 294753 59 295459 57 296164 52 296871 43 297580 33 298289 26 298999 18 299708 11 300417 4,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,248296 1 248998 4 249701 6 250405 7 251109 8 251814 8 252518 9 253222 10 253927 10 254631 11 255335 12 256040 12 256744 12 257448 13 258153 12 258857 13 259561 13 260266 13 260970 13 261675 12 262379 13 263084 12 263796 5 264501 4 265206 4 265911 3 266616 2 267321 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,239829 2 240534 3 241238 5 241943 5 242648 6 243352 7 244057 7 244762 8 245468 7 246174 5 246879 5 247584 4 248289 4 248993 4 249697 4 250401 5 251105 5 251809 5 252514 5 253218 5 253922 6 254626 6 255330 6 256033 8 256736 9 257438 11 258139 14 258829 7 258840 18 259529 33 260235 31 260941 29 261648 27 262354 25 263061 22 263767 21 264474 18 265180 16 265887 13 266593 12 267300 9 268006 7 268713 4 269419 2,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,197413 1 198117 1 198821 2 199525 2 200229 3 200932 4 201636 5 202340 5 203044 6 203748 6 204452 6 205155 7 205859 7 206563 7 207266 8 207970 7 208674 7 209378 7 210081 8 210785 8 211489 8 212192 9 212896 9 213599 10 214302 11 215006 11 215709 12 216412 13 217115 14 217819 15 218522 16 219225 17 219928 18 220631 19 221334 20 222038 20 222741 21 223444 22 224147 23 224850 23 225553 23 226256 23 226959 24 227663 23 228366 23 229069 23 229772 23 230475 23 231178 23 231881 23 232584 23 233287 23 233991 22 234694 22 235397 21 236100 21 236803 21 237506 20 238208 21 238911 21 239613 21 240315 22 241018 21 241720 21 242423 20 243125 20 243827 20 244530 20 245232 20 245934 20 246636 20 247338 20 248040 20 248742 20 249445 19 250147 18 250849 18 251551 17 252253 17 252955 16 253657 16 254360 14 255063 12 255766 11 256469 9 257171 9 257874 7 258577 6 259280 3,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,249645 4 250344 11 251043 18 251744 22 252447 24 253150 25 253853 27 254556 30 255259 33 255962 36 256665 39 257368 42 258071 46 258775 48 259479 51 260184 52 260888 55 261593 56 262298 57 263003 59 263709 59 264414 61 265119 62 265824 64 266529 65 267235 66 267940 66 268645 63 269350 59 270055 55 270760 51 271466 46 272171 42 272876 38 273582 34 274288 30 274994 3 275016 4,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,242982 4 243685 7 244389 9 245092 12 245796 14 246499 17 247203 19 247906 22 248610 28 249313 36 250017 40 250721 44 251424 49 252128 53 252831 62 253535 62 254238 62 254942 62 255646 61 256350 7 256407 4 257054 7 257758 6 258463 5 259167 5 259871 4 260575 4,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,233990 1 234692 2 235394 3 236096 4 236798 5 237500 7 238202 8 238904 9 239606 10 240308 11 241010 12 241712 12 242413 13 243113 15 243814 16 244513 19 245210 24 245899 37 246598 40 247298 42 247997 45 248695 49 249391 55 250087 61 250785 65 251486 66 252188 66 252892 64 253595 62 254299 46 255002 17 255706 2,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,245719 4 246423 6 247127 8 247832 8 248537 7 249241 8 249946 7 250651 6 251355 6 252059 7 252764 6 253468 6 254172 6 254876 6 255580 6 256284 6 256988 6 257691 7 258395 7 259099 6 259803 6 260507 6 261211 6 261915 6 262618 7 263322 7 264026 7 264729 8 265433 8 266137 8 266841 8 267544 9 268248 9 268952 9 269656 9 270360 8 271065 7 271769 7 272473 7 273177 7 273881 7 274585 7 275289 7 275993 7 276697 7 277401 7 278105 7 278808 7 279512 7 280216 7 280920 7 281624 7 282328 8 283032 8 283736 8 284440 8 285144 8 285849 7 286553 7 287257 7 287961 7 288666 6 289370 6 290074 6 290778 6 291482 7 292187 6 292891 7 293595 7 294299 8 295004 7 295708 7 296412 7 297117 6 297821 6 298526 5 299232 2,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,244327 2 245029 6 245731 9 246434 11 247138 11 247841 13 248545 13 249250 13 249956 11 250662 10 251367 10 252073 8 252779 7 253484 6 254188 7 254893 6 255597 7 256302 7 257006 7 257711 7 258415 7 259120 7 259825 7 260529 7 261234 7 261938 7 262643 7 263347 7 264052 7 264756 8 265461 8 265489 1 266165 9 266192 2 266870 10 266894 2 266897 1 267574 11 267596 2 267600 1 268278 14 268296 4 268302 2 268982 28 269687 25 270391 23 271095 20 271799 18 272504 17 273208 16 273912 16 274616 15 275321 14 276025 14 276729 14 277434 12 278138 12 278843 11 279547 11 280252 10 280956 10 281661 8 282365 8 283070 7 283774 7 284478 7 285182 7 285887 6 286591 7 287295 7 287999 8 288703 8 289407 9 290110 10 290814 10 291518 11 292222 11 292926 11 293630 11 294334 11 295038 10 295742 3 295751 1 296446 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,233816 1 234518 2 235221 3 235923 4 236626 4 237328 6 238031 6 238734 6 239437 7 240140 7 240844 6 241547 6 242250 7 242953 7 243656 7 244359 7 245062 8 245766 7 246469 7 247172 7 247875 8 248578 8 249281 8 249984 8 250688 8 251391 8 252094 8 252797 8 253499 9 254202 8 254904 9 255607 9 256309 9 257012 9 257714 10 258417 9 259119 10 259821 11 260524 10 261226 11 261929 11 262631 11 263334 11 264036 12 264739 12 265441 13 266144 13 266848 12 267552 11 268255 11 268959 10 269663 10 270367 9 271071 8 271774 8 272478 7 273182 6 273885 6 274589 5 275292 5 275995 5 276698 5 277402 5 278105 5 278808 6 279512 5 280215 5 280918 6 281622 5 282325 5 283028 6 283731 6 284435 6 285138 6 285841 6 286545 6 287248 6 287951 7 288653 9 289356 9 290059 10 290763 10 291467 9 292171 9 292875 8 293580 7 294284 6 294988 6 295692 5 296396 5 297100 4 297804 4 298509 2 299213 2 299917 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,302052 1 302756 2 303460 4 304164 5 304868 6 305572 7 306277 7 306981 7 307685 8 308389 9 309093 10 309797 11 310502 10 311207 10 311912 10 312617 10 313322 10 314027 9 314732 9 315437 9 316142 9 316846 10 317551 10 318255 10 318960 10 319664 11 320369 11 321073 12 321778 11 322482 12 323186 13 323890 14 324594 15 325298 15 326002 16 326706 17 327410 18 328114 19 328818 19 329522 20 330227 20 330933 20 331639 19 332345 19 333050 19 333755 20 334460 20 335165 21 335870 21 336574 22 337278 23 337983 23 338687 24 339391 25 340095 26 340799 27 341502 28 342206 29 342910 29 343614 29 344318 29 345021 30 345725 30 346428 8 346458 1 347131 8 347834 8 348537 8 349241 7 349946 5 350651 3 351356 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,85640 1 86344 2 87047 3 87751 4 88455 4 89159 4 89862 6 90566 6 91270 7 91974 7 92677 8 93381 9 94085 9 94788 10 95492 11 96196 11 96900 12 97603 13 98307 13 99011 14 99715 14 100418 16 101122 16 101826 16 102530 15 103233 16 103937 15 104641 15 105346 13 106050 13 106754 12 107459 11 108163 11 108867 11 109572 10 110276 10 110980 10 111685 9 112389 9 113094 9 113798 9 114502 9 115207 8 115911 8 116615 8 117320 7 118024 7 118729 6 119433 6 120138 6 120842 6 121547 5 122252 5 122956 5 123661 5 124365 5 125070 4 125774 5 126478 5 127182 6 127886 6 128590 7 129294 7 129998 8 130702 8 131406 9 132110 9 132814 10 133518 10 134222 10 134927 10 135631 10 136336 9 137041 8 137746 8 138450 8 139155 7 139860 7 140564 7 141269 6 141973 7 142678 6 143382 6 144087 5 144791 6 145496 5 146200 5 146905 5 147609 5 148314 4 149018 5 149723 4 150427 4 151132 3 151837 3 152543 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,217155 1 217859 2 218564 2 219268 3 219972 4 220677 4 221381 5 222085 6 222790 6 223494 8 224199 8 224903 9 225607 11 226312 11 227016 13 227721 13 228425 14 229130 15 229834 16 230539 16 231244 17 231948 18 232653 19 233357 20 234062 20 234767 21 235471 22 236176 22 236881 22 237585 23 238290 23 238994 24 239699 24 240403 24 241108 24 241812 25 242517 25 243221 26 243926 29 244630 33 245334 34 246039 35 246743 36 247448 36 248152 37 248856 38 249561 39 250265 40 250970 40 251674 40 252379 40 253083 40 253788 40 254493 39 255198 37 255902 21 255935 2 256606 19 257310 18 258014 16 258718 15 259422 14 260126 12 260830 11 261533 11 262237 11 262941 10 263645 9 264348 10 265052 9 265756 9 266460 8 267163 9 267867 9 268571 9 269275 8 269979 8 270683 8 271387 8 272091 7 272795 7 273499 7 274203 7 274907 7 275611 7 276315 6 277019 6 277723 6 278427 6 279131 6 279835 6 280539 5 281243 5 281947 5 282651 5 283355 5 284059 5 284763 4 285467 4 286171 4 286875 3 287580 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,53479 3 54182 8 54205 4 54885 13 54903 6 55588 29 56292 29 56995 30 57700 29 58405 28 59110 27 59815 26 60520 25 61225 24 61931 22 62637 20 63343 18 64049 12 64755 4,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,67328 2 68029 4 68731 5 69432 6 70133 8 70834 10 71536 11 72237 13 72939 13 73641 14 74343 15 75046 15 75749 15 76452 14 77156 13 77859 13 78562 13 79265 13 79969 12 80672 12 81375 12 82077 13 82779 13 83482 11 84184 11 84886 11 85584 16 86281 21 86983 21 87685 20 88388 16 89097 6,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,77518 5 78223 7 78927 10 79632 12 80337 13 81041 16 81746 18 82451 20 83156 22 83860 25 84565 27 85270 28 85974 31 86052 5 86679 33 86754 2 86761 7 87385 34 87455 3 87472 8 88092 37 88155 4 88184 8 88800 44 88853 6 88896 6 89507 97 89606 6 90214 101 90316 5 90921 110 91629 109 92336 107 93043 105 93750 20 93847 6 94457 15 95165 9 95872 4,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,276 11 980 11 1684 11 2388 12 3092 12 3797 11 4501 11 5205 11 5909 11 6613 11 7317 11 8021 11 8725 11 9430 10 10134 10 10838 10 11542 9 12246 9 12950 9 13654 9 14358 9 15062 9 15767 7 16471 7 17175 7 17879 7 18583 7 19287 7 19991 7 20695 7 21400 6 22104 6 22808 6 23512 6 24216 6 24920 6 25624 6 26328 5 27032 5 27737 4 28441 4 29145 4 29849 4 30553 4 31257 4 31961 4 32665 4 33370 3 34074 3 34778 3 35482 3 36186 3 36890 2 37595 1 38299 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,314 5 325 27 1018 1 1023 2 1029 27 1723 1 1729 1 1734 25 2427 1 2433 1 2438 25 3132 1 3138 1 3143 23 3836 1 3842 1 3847 23 4541 1 4547 1 4552 21 5245 1 5251 1 5256 21 5949 1 5955 1 5960 20 6654 1 6660 1 6664 20 7358 1 7364 1 7368 19 8063 1 8069 1 8071 20 8762 32 9469 29 10176 25 10880 25 11584 24 12289 23 12993 23 13697 22 14401 22 15105 22 15810 20 16514 20 17218 19 17922 19 18627 18 19331 17 20035 17 20739 17 21443 17 22148 16 22852 16 23556 15 24260 15 24964 15 25668 15 26372 15 27076 15 27781 14 28485 14 29189 14 29893 13 30597 13 31301 13 32005 13 32709 13 33413 13 34117 13 34822 12 35526 12 36230 12 36934 12 37638 12 38341 13 39045 13 39748 14 40452 14 41155 15 41859 16 42562 17 43265 18 43969 18 44672 19 45376 19 46079 20 46783 20 47486 21 48190 21 48893 22 49597 22 50301 22 51005 22 51708 23 52412 22 53117 21 53821 20 54526 19 55237 11 55944 8 56650 4,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,95869 6 96574 7 97280 6 97985 6 98690 7 99394 8 100099 8 100804 9 101509 11 102213 14 102918 15 103623 15 104328 16 105032 17 105737 18 106442 18 107147 18 107852 18 108557 17 109262 17 109967 17 110672 17 111376 17 112081 18 112786 20 113491 21 114196 25 114901 27 115606 26 116311 26 117016 25 117721 24 118426 23 119131 21 119835 18 120540 12 121245 9 121950 8 122655 6 123360 5 124065 4,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,93299 5 93998 13 94699 17 95403 17 96106 19 96810 20 97514 20 98218 21 98922 22 99626 23 100330 23 101035 23 101739 25 102443 26 103147 28 103851 29 104556 30 105260 33 105964 35 106668 36 107373 36 108077 37 108781 38 109485 38 110189 38 110894 37 111598 37 112302 37 113006 37 113710 37 114415 36 115119 36 115823 36 116527 35 117232 34 117936 34 118640 34 119344 34 120049 33 120753 33 121458 32 122162 32 122867 31 123571 31 124276 29 124980 29 125685 27 126389 27 127094 25 127798 24 128503 23 129208 21 129912 21 130617 19 131322 17 132027 16 132731 15 133436 13 134141 12 134846 10 135551 9 136256 7 136960 7 137665 6 138370 5 139075 4 139780 3 140484 2 141189 1 141893 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,50322 1 51026 2 51729 3 52433 4 53136 5 53840 6 54544 6 55247 8 55951 8 56655 9 57359 9 58063 10 58767 10 59471 11 60175 11 60879 12 61583 12 62288 12 62992 12 63696 12 64400 12 65105 12 65809 12 66513 12 67217 12 67922 11 68626 11 69330 11 70035 11 70739 11 71443 11 72147 11 72852 10 73556 10 74260 10 74964 10 75669 10 76373 10 77077 10 77782 9 78486 9 79190 10 79894 10 80599 10 81303 10 82007 11 82711 11 83416 11 84120 11 84824 12 85529 11 86233 12 86937 12 87641 13 88346 12 89050 12 89754 13 90458 13 91163 12 91867 12 92571 13 93275 13 93979 13 94683 12 95387 12 96092 11 96796 11 97500 10 98204 10 98908 10 99612 10 100316 9 101020 9 101724 9 102428 8 103133 7 103837 7 104541 7 105245 6 105949 6 106654 5 107359 4 108064 2 108769 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,45889 2 46592 5 47297 6 48002 7 48707 8 49412 9 50117 8 50821 8 51526 7 52230 7 52935 7 53639 7 54344 6 55048 6 55753 5 56457 6 57162 6 57866 7 58571 7 59256 2 59275 7 59960 1 59962 4 59980 7 60664 1 60670 3 60684 8 61367 1 61377 3 61389 8 62071 1 62084 4 62093 9 62775 32 63480 32 64184 33 64889 34 65593 37 66298 4 66305 31 67012 29 67718 5 67726 20 68433 18 69139 17 69844 17 70549 17 71253 18 71958 18 72663 18 73368 17 74072 18 74777 18 75482 18 76187 18 76893 17 77598 17 78304 17 79009 17 79714 18 80420 18 81125 20 81831 20 82536 22 83240 24 83945 26 84649 30 85354 33 86058 37 86763 1 86769 34 87478 33 88188 31 88897 30 89607 33 90315 29 91024 25 91734 19 92444 12 93154 4,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,357 8 1060 9 1764 8 2467 9 3171 9 3874 10 4578 9 5281 10 5984 11 6688 10 7391 11 8095 11 8798 12 9501 12 10205 12 10908 13 11612 12 12315 13 13019 13 13722 13 14426 13 15129 14 15833 14 16537 13 17240 14 17944 14 18648 13 19352 13 20055 14 20759 14 21463 13 22167 13 22871 13 23574 13 24278 13 24982 13 25686 13 26389 13 27093 13 27797 13 28501 12 29205 12 29908 13 30612 12 31316 12 32020 12 32724 12 33428 11 34132 11 34835 12 35539 12 36243 12 36947 12 37651 12 38355 12 39059 12 39763 12 40467 12 41170 13 41874 13 42578 13 43282 13 43986 13 44690 13 45394 13 46098 13 46802 14 47506 14 48210 14 48915 13 49619 14 50323 14 51027 14 51731 15 52435 15 53139 16 53844 16 54548 17 55252 17 55957 17 56661 18 57366 17 58070 18 58775 17 59480 17 60185 16 60890 16 61595 15 62303 12 63011 8 63715 9 64420 8 65125 8 65829 8 66534 8 67239 7 67943 8 68648 7 69353 7 70058 7 70762 7 71467 7 72172 7 72876 8 73581 7 74286 7 74991 7 75696 7 76401 6 77106 6 77811 6 78516 5 79220 6 79925 5 80630 4 81335 4 82040 3 82745 2 83450 2 84155 1 84860 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,16896 1 17598 3 18301 4 19003 6 19706 7 20408 9 21111 10 21813 12 22516 13 23218 15 23920 17 24622 19 25324 21 26028 21 26732 21 27436 20 28140 18 28843 16 29547 15 30251 13 30955 12 31659 11 32363 10 33067 8 33771 7 34474 7 35178 7 35882 6 36586 6 37290 5 37994 4 38698 4 39402 3 40105 4 40809 3 41513 2 42217 2 42921 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,20301 8 21001 10 21702 11 22402 13 23102 14 23804 14 24506 14 25209 12 25911 12 26613 11 27315 11 27978 9 28017 11 28676 6 28691 5 28719 11 29379 1 29400 3 29421 11 30082 1 30107 3 30123 11 30785 1 30814 3 30825 11 31490 1 31521 3 31527 11 32195 45 32902 40 33611 33 34319 28 35025 25 35732 21 36439 20 37145 20 37856 15 38566 10 39272 10 39978 10 40683 10 41389 10 42095 10 42800 11 43506 10 44212 10 44917 11 45623 10 46329 10 47035 10 47740 11 48446 10 49152 10 49857 11 50563 10 51269 9 51974 9 52680 8 53386 7 54091 6 54797 3 55503 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,27374 2 28075 5 28778 5 29482 5 30185 6 30889 6 31592 6 32295 7 32999 6 33702 6 34405 7 35109 6 35812 6 36516 5 37219 5 37922 5 38625 6 39328 6 40031 6 40735 5 41438 5 42141 6 42844 6 43547 6 44250 6 44953 6 45656 6 46360 6 47063 6 47766 6 48469 6 49172 6 49876 6 50579 6 51282 6 51986 6 52689 6 53392 7 54095 8 54798 8 55501 9 56204 10 56907 10 57610 11 58313 11 59016 11 59719 11 60422 12 61125 12 61828 12 62531 12 63235 11 63938 11 64642 10 65345 11 66048 11 66752 10 67455 10 68159 9 68862 9 69566 8 70269 8 70972 9 71676 8 72379 8 73083 7 73786 7 74490 6 75194 5 75898 5 76602 4 77306 3 78011 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,500 8 1203 10 1907 10 2610 12 3314 12 4017 14 4720 15 5424 16 6127 17 6831 19 7534 22 8238 27 8941 28 9645 28 10350 27 11067 14 11773 12 12478 10 13183 9 13889 7 14593 7 15297 7 16002 6 16706 6 17410 6 18114 6 18818 6 19523 5 20227 5 20931 5 21635 5 22340 5 23044 5 23748 5 24452 5 25156 5 25861 4 26565 4 27269 4 27974 3 28680 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,10560 1 11262 3 11965 4 12634 4 12667 6 13335 3 13342 6 13370 7 14036 3 14052 6 14072 8 14736 4 14762 6 14773 11 15435 5 15442 45 16136 54 16838 54 17540 55 18242 54 18945 37 18988 8 19648 34 20351 31 21054 17 21758 15 22461 14 23164 7 23867 6,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,55942 5 56645 10 57348 11 58051 12 58754 14 59457 15 60160 16 60863 17 61567 18 62270 19 62974 19 63678 19 64382 20 65087 19 65791 19 66496 19 67201 18 67906 17 68611 16 69316 16 70021 15 70726 14 71431 14 72136 13 72840 13 73545 12 74249 13 74954 12 75658 12 76363 12 77067 12 77772 11 78476 11 79181 11 79886 10 80590 10 81295 10 81999 10 82704 9 83408 9 84113 9 84817 9 85522 8 86227 7 86931 7 87636 7 88340 7 89045 6 89749 6 90454 5 91158 5 91863 4 92567 5 93272 4 93977 3 94683 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,44132 1 44835 2 45538 3 46241 3 46944 4 47647 4 48350 4 49053 4 49756 4 50459 4 51161 5 51863 6 52565 7 53268 7 53970 7 54672 8 55374 9 56076 10 56778 11 57480 12 58181 14 58883 15 59585 16 60288 16 60991 16 61693 17 62396 17 63098 17 63801 17 64503 18 65206 18 65909 17 66611 17 67314 16 68016 16 68718 16 69418 18 70119 19 70820 19 71520 19 72222 17 72926 14 73629 14 74333 12 75036 12 75740 10 76444 7 77149 2,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,8235 2 8936 5 9637 9 10342 8 11046 9 11751 8 12456 8 13162 6 13867 6 14571 6 15275 7 15979 7 16683 7 17387 8 18091 8 18794 10 19498 10 20202 11 20906 11 21610 12 22314 12 23018 13 23722 13 24426 14 25130 14 25833 16 26537 17 27241 19 27945 21 28648 24 29352 25 30056 26 30760 27 31463 27 32167 27 32871 26 33575 25 34278 24 34982 22 35686 21 36390 20 37094 19 37798 18 38502 16 39206 15 39910 14 40614 13 41318 10 42021 7 42725 6 43428 6 44132 5 44836 5 45539 5 46243 4 46946 5 47650 4 48353 5 49057 4 49760 4 50464 4 51167 4 51870 4 52573 5 53275 6 53978 6 54681 5 55384 5 56087 4 56790 3 57493 3 58195 3 58898 3 59601 2 60304 1,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
0a6ecc5fe78a,62299 1 63003 2 63707 3 64411 4 65116 3 65820 4 66524 5 67228 6 67932 7 68636 8 69340 8 70045 8 70749 9 71453 10 72157 11 72861 12 73565 13 74270 12 74974 13 75678 14 76382 15 77086 16 77791 16 78495 16 79200 16 79904 17 80608 18 81313 18 82017 19 82722 18 83426 19 84130 20 84835 20 85539 20 86244 18 86948 18 87652 18 88357 17 89061 17 89766 16 90470 15 91175 14 91879 14 92584 13 93290 9 93997 3,704,520,astro,09h00m00s,2020/9/13,astros[cereb]_G11-4_Vessel-361_Ph_4,0 days 09:00:00
